suite_bundle,stage,stream_name,family,program_name,space,scheme,base,horizon_multiplier,native_max_steps,max_steps,read_count,write_count,passed,failure_type,first_failure_read_step,query_address,expected_step,competing_step
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,block_recentered,32,1,224,224,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,block_recentered,64,1,224,224,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,block_recentered,128,1,224,224,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,block_recentered,256,1,224,224,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,single_head,64,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,radix2,32,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,radix2,64,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,radix2,128,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,radix2,256,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,block_recentered,32,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,block_recentered,64,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,block_recentered,128,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,block_recentered,256,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,single_head,64,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,radix2,32,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,radix2,64,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,radix2,128,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,radix2,256,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,block_recentered,32,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,block_recentered,64,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,block_recentered,128,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,block_recentered,256,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,single_head,64,64,224,14336,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,radix2,32,64,224,14336,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,radix2,64,64,224,14336,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,radix2,128,64,224,14336,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,radix2,256,64,224,14336,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,block_recentered,32,64,224,14336,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,block_recentered,64,64,224,14336,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,block_recentered,128,64,224,14336,128,129,True,,,,,
offset,boundary,alternating_offset_256_stack,alternating_offset_256,alternating_offset_256,stack,block_recentered,256,64,224,14336,128,129,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,single_head,64,1,223,223,6,7,False,tie_collapse,25,2048,23,1
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,radix2,32,1,223,223,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,radix2,64,1,223,223,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,radix2,128,1,223,223,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,radix2,256,1,223,223,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,block_recentered,32,1,223,223,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,block_recentered,64,1,223,223,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,block_recentered,128,1,223,223,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,block_recentered,256,1,223,223,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,single_head,64,4,223,892,6,7,False,tie_collapse,25,2048,23,1
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,radix2,32,4,223,892,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,radix2,64,4,223,892,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,radix2,128,4,223,892,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,radix2,256,4,223,892,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,block_recentered,32,4,223,892,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,block_recentered,64,4,223,892,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,block_recentered,128,4,223,892,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,block_recentered,256,4,223,892,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,single_head,64,16,223,3568,6,7,False,tie_collapse,25,2048,23,1
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,radix2,32,16,223,3568,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,radix2,64,16,223,3568,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,radix2,128,16,223,3568,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,radix2,256,16,223,3568,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,block_recentered,32,16,223,3568,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,block_recentered,64,16,223,3568,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,block_recentered,128,16,223,3568,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,block_recentered,256,16,223,3568,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,single_head,64,64,223,14272,6,7,False,tie_collapse,25,2048,23,1
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,radix2,32,64,223,14272,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,radix2,64,64,223,14272,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,radix2,128,64,223,14272,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,radix2,256,64,223,14272,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,block_recentered,32,64,223,14272,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,block_recentered,64,64,223,14272,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,block_recentered,128,64,223,14272,63,40,True,,,,,
offset,boundary,alternating_offset_2048_memory,alternating_offset_2048,alternating_offset_2048,memory,block_recentered,256,64,223,14272,63,40,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,single_head,64,1,224,224,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,radix2,32,1,224,224,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,radix2,64,1,224,224,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,radix2,128,1,224,224,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,radix2,256,1,224,224,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,block_recentered,32,1,224,224,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,block_recentered,64,1,224,224,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,block_recentered,128,1,224,224,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,block_recentered,256,1,224,224,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,single_head,64,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,radix2,32,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,radix2,64,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,radix2,128,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,radix2,256,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,block_recentered,32,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,block_recentered,64,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,block_recentered,128,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,block_recentered,256,4,224,896,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,single_head,64,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,radix2,32,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,radix2,64,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,radix2,128,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,radix2,256,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,block_recentered,32,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,block_recentered,64,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,block_recentered,128,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,block_recentered,256,16,224,3584,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,single_head,64,64,224,14336,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,radix2,32,64,224,14336,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,radix2,64,64,224,14336,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,radix2,128,64,224,14336,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,radix2,256,64,224,14336,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,block_recentered,32,64,224,14336,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,block_recentered,64,64,224,14336,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,block_recentered,128,64,224,14336,128,129,True,,,,,
offset,boundary,alternating_offset_2048_stack,alternating_offset_2048,alternating_offset_2048,stack,block_recentered,256,64,224,14336,128,129,True,,,,,
organic,screening,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,single_head,64,1,269,269,6,8,False,tie_collapse,30,2048,28,1
organic,screening,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,64,1,269,269,64,41,True,,,,,
organic,screening,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,64,1,269,269,64,41,True,,,,,
organic,screening,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,single_head,64,4,269,1076,6,8,False,tie_collapse,30,2048,28,1
organic,screening,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,64,4,269,1076,64,41,True,,,,,
organic,screening,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,64,4,269,1076,64,41,True,,,,,
organic,screening,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,single_head,64,16,269,4304,6,8,False,tie_collapse,30,2048,28,1
organic,screening,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,64,16,269,4304,64,41,True,,,,,
organic,screening,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,64,16,269,4304,64,41,True,,,,,
organic,screening,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,single_head,64,64,269,17216,6,8,False,tie_collapse,30,2048,28,1
organic,screening,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,64,64,269,17216,64,41,True,,,,,
organic,screening,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,64,64,269,17216,64,41,True,,,,,
organic,screening,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,single_head,64,1,212,212,22,15,False,tie_collapse,70,1024,68,49
organic,screening,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,64,1,212,212,73,36,True,,,,,
organic,screening,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,64,1,212,212,73,36,True,,,,,
organic,screening,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,single_head,64,4,212,848,8,9,False,tie_collapse,31,1024,29,1
organic,screening,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,64,4,212,848,73,36,True,,,,,
organic,screening,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,64,4,212,848,73,36,True,,,,,
organic,screening,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,single_head,64,16,212,3392,8,9,False,tie_collapse,31,1024,29,1
organic,screening,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,64,16,212,3392,73,36,True,,,,,
organic,screening,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,64,16,212,3392,73,36,True,,,,,
organic,screening,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,single_head,64,64,212,13568,8,9,False,tie_collapse,31,1024,29,1
organic,screening,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,64,64,212,13568,73,36,True,,,,,
organic,screening,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,64,64,212,13568,73,36,True,,,,,
organic,screening,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,single_head,64,1,304,304,4,10,False,tie_collapse,29,1538,27,11
organic,screening,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,64,1,304,304,85,45,True,,,,,
organic,screening,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,64,1,304,304,85,45,True,,,,,
organic,screening,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,single_head,64,4,304,1216,4,10,False,tie_collapse,29,1538,27,11
organic,screening,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,64,4,304,1216,85,45,True,,,,,
organic,screening,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,64,4,304,1216,85,45,True,,,,,
organic,screening,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,single_head,64,16,304,4864,4,10,False,tie_collapse,29,1538,27,11
organic,screening,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,64,16,304,4864,85,45,True,,,,,
organic,screening,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,64,16,304,4864,85,45,True,,,,,
organic,screening,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,single_head,64,64,304,19456,4,10,False,tie_collapse,29,1538,27,11
organic,screening,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,64,64,304,19456,85,45,True,,,,,
organic,screening,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,64,64,304,19456,85,45,True,,,,,
organic,screening,stack_fanout_sum_64_v1_stack,stack_fanout_sum,stack_fanout_sum_64_v1,stack,single_head,64,1,126,126,126,127,True,,,,,
organic,screening,stack_fanout_sum_64_v1_stack,stack_fanout_sum,stack_fanout_sum_64_v1,stack,radix2,64,1,126,126,126,127,True,,,,,
organic,screening,stack_fanout_sum_64_v1_stack,stack_fanout_sum,stack_fanout_sum_64_v1,stack,block_recentered,64,1,126,126,126,127,True,,,,,
organic,screening,stack_fanout_sum_64_v1_stack,stack_fanout_sum,stack_fanout_sum_64_v1,stack,single_head,64,4,126,504,126,127,True,,,,,
organic,screening,stack_fanout_sum_64_v1_stack,stack_fanout_sum,stack_fanout_sum_64_v1,stack,radix2,64,4,126,504,126,127,True,,,,,
organic,screening,stack_fanout_sum_64_v1_stack,stack_fanout_sum,stack_fanout_sum_64_v1,stack,block_recentered,64,4,126,504,126,127,True,,,,,
organic,screening,stack_fanout_sum_64_v1_stack,stack_fanout_sum,stack_fanout_sum_64_v1,stack,single_head,64,16,126,2016,126,127,True,,,,,
organic,screening,stack_fanout_sum_64_v1_stack,stack_fanout_sum,stack_fanout_sum_64_v1,stack,radix2,64,16,126,2016,126,127,True,,,,,
organic,screening,stack_fanout_sum_64_v1_stack,stack_fanout_sum,stack_fanout_sum_64_v1,stack,block_recentered,64,16,126,2016,126,127,True,,,,,
organic,screening,stack_fanout_sum_64_v1_stack,stack_fanout_sum,stack_fanout_sum_64_v1,stack,single_head,64,64,126,8064,126,127,True,,,,,
organic,screening,stack_fanout_sum_64_v1_stack,stack_fanout_sum,stack_fanout_sum_64_v1,stack,radix2,64,64,126,8064,126,127,True,,,,,
organic,screening,stack_fanout_sum_64_v1_stack,stack_fanout_sum,stack_fanout_sum_64_v1,stack,block_recentered,64,64,126,8064,126,127,True,,,,,
organic,screening,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,single_head,64,1,510,510,510,511,True,,,,,
organic,screening,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,64,1,510,510,510,511,True,,,,,
organic,screening,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,64,1,510,510,510,511,True,,,,,
organic,screening,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,single_head,64,4,510,2040,4,257,False,tie_collapse,257,254,256,254
organic,screening,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,64,4,510,2040,510,511,True,,,,,
organic,screening,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,64,4,510,2040,510,511,True,,,,,
organic,screening,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,single_head,64,16,510,8160,4,257,False,tie_collapse,257,254,256,254
organic,screening,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,64,16,510,8160,510,511,True,,,,,
organic,screening,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,64,16,510,8160,510,511,True,,,,,
organic,screening,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,single_head,64,64,510,32640,4,257,False,tie_collapse,257,254,256,254
organic,screening,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,64,64,510,32640,4,257,False,tie_collapse,257,254,256,254
organic,screening,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,64,64,510,32640,4,257,False,tie_collapse,257,254,256,254
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,single_head,64,1,269,269,6,8,False,tie_collapse,30,2048,28,1
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,32,1,269,269,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,64,1,269,269,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,128,1,269,269,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,256,1,269,269,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,32,1,269,269,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,64,1,269,269,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,128,1,269,269,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,256,1,269,269,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,single_head,64,4,269,1076,6,8,False,tie_collapse,30,2048,28,1
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,32,4,269,1076,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,64,4,269,1076,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,128,4,269,1076,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,256,4,269,1076,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,32,4,269,1076,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,64,4,269,1076,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,128,4,269,1076,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,256,4,269,1076,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,single_head,64,16,269,4304,6,8,False,tie_collapse,30,2048,28,1
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,32,16,269,4304,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,64,16,269,4304,64,41,True,,,,,
